,channelid,videoid,video_title,video_description,topiccategories,videothumbnails,videotags,videocommentcount,videodislikecount,videolikeCount,videoviewcount,categoryId
317,UC8-Th83bH_thdKZDJCrn88g,RYI8KU7PKc0,Kevin Hart Walks to Set While Dwayne Johnson Drives,"Kevin Hart chats with Jimmy about his ongoing non-competition with Dwayne ""The Rock"" Johnson on the set of Jumanji. Subscribe NOW to The Tonight Show ...","['Entertainment', 'Humour', 'Television_program']",https://i.ytimg.com/vi/RYI8KU7PKc0/hqdefault.jpg,"['The Tonight Show', 'Jimmy Fallon', 'Kevin Hart', 'Walks', 'Set', 'While', 'Dwayne Johnson', 'Drives', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'Fallon Stand-up', 'Fallon monologue', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'let me explain', 'ride along', 'the wedding ringer', 'get hard', 'jumanji', 'the secret life of pets', 'central intelligence']",608,526,60479,4889357,23
318,UC8-Th83bH_thdKZDJCrn88g,VPHv8plPnNk,Get the F@*! Out of My House Candle Commercial w/ Ryan Reynolds,"When Jimmy and a few guests overstay their welcome, Ryan Reynolds breaks out his Get the F@*! Out of My House-scented candle to clear them out. Subscribe ...","['Humour', 'Television_program', 'Entertainment']",https://i.ytimg.com/vi/VPHv8plPnNk/hqdefault.jpg,"['tonight show', 'talk', 'Jimmy Fallon', 'Ryan reynolds', 'yankee candle', 'get out', 'candles', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'Ryan Reynolds on Fallon', 'Deadpool', 'Marvel', 'Peleton', 'Peleton Commercial', 'Peleton Girl', 'blake lively', 'aviation gin', 'Wade Wilson', 'Pikachu', 'Detective Pikachu', 'Pokemon', 'X-Men', 'Avengers', 'Candles', 'Party']",2249,1472,104272,6323948,23
319,UC8-Th83bH_thdKZDJCrn88g,YMvYTUSez_0,Bradley Cooper and Jimmy Can&#39;t Stop Laughing (Extended Version),"Jimmy talks to Bradley Cooper about his Broadway return in Elephant Man, but their visors make it hard to get serious in this uncut version of their interview.","['Entertainment', 'Television_program', 'Humour']",https://i.ytimg.com/vi/YMvYTUSez_0/hqdefault.jpg,"['Jimmy Fallon', 'Tonight Show Starring Jimmy Fallon', 'The Tonight Show', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'stand-up', 'snl', 'Fallon Stand-up', 'Fallon monologue', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'music', 'musical performance', 'The Roots', 'video', 'clip', 'highlight', 'talking', 'youtube', 'sketch comedy', 'music comedy', 'bradley cooper', 'broadway', 'laughing', 'uncontrollable', 'Elephant Man', 'funny hat', 'philidelphia eagles', 'New York Jets', 'visor']",8138,2222,191289,20331706,23
320,UC8-Th83bH_thdKZDJCrn88g,cpS4rOwr02s,Hashtags: #MomTexts (Late Night with Jimmy Fallon) (Late Night with Jimmy Fallon),Jimmy reads his favorite tweets with the hashtag #momtexts. Subscribe NOW to The Tonight Show Starring Jimmy Fallon: http://bit.ly/1nwT1aN Watch The ...,"['Humour', 'Television_program', 'Entertainment']",https://i.ytimg.com/vi/cpS4rOwr02s/hqdefault.jpg,"['Jimmy Fallon', 'Late Night With Jimmy Fallon', 'Late Night', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'stand-up', 'snl', 'Fallon Stand-up', 'Fallon monologue', 'latenight', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'music', 'musical performance', 'The Roots', 'video', 'clip', 'highlight', 'talking', 'youtube', 'Hashtags', 'Mom', 'Texting', '#MomTexts']",1244,829,49313,11062154,23
321,UC8-Th83bH_thdKZDJCrn88g,hERzvxp5ab0,"Password with Emma Thompson, Michael Cera and Jim Parsons",Emma Thompson and Michael Cera team up against Jimmy Fallon and Jim Parsons in the game Password. Subscribe NOW to The Tonight Show Starring ...,"['Television_program', 'Entertainment', 'Humour']",https://i.ytimg.com/vi/hERzvxp5ab0/hqdefault.jpg,"['Jimmy Fallon', 'Tonight Show Starring Jimmy Fallon', 'The Tonight Show', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'stand-up', 'snl', 'Fallon Stand-up', 'Fallon monologue', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'music', 'musical performance', 'The Roots', 'video', 'clip', 'highlight', 'talking', 'youtube', 'sketch comedy', 'music comedy']",3979,1892,105702,15798139,23
322,UC8-Th83bH_thdKZDJCrn88g,PxKp7_lASKI,"Alessia Cara Sings &quot;Bad Guy&quot; w/ 7 Different Impressions (One Song, Many Artists)","Jimmy challenges Alessia Cara to attempt as many impressions of random singers as she can, like Ariana Grande and Cardi B, while singing Billie Eilish's ""Bad ...","['Music', 'Pop_music']",https://i.ytimg.com/vi/PxKp7_lASKI/hqdefault.jpg,"['The Tonight Show', 'Jimmy Fallon', 'Alessia Cara', 'Sings', 'Bad Guy', 'Seven', 'Different Impressions', 'TSJF Games', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'Alessia Cara on Fallon', 'Alessia Cara interview', 'Alessia Cara live', 'Alessia Cara singing', 'Billie Eilish', 'Bad Guy Billie Eilish', 'Ariana Grande', 'Cardi B', 'Stay', 'Lorde', 'Alanis Morissette', 'Shakira', 'Nicki Minaj']",10238,9149,477025,13265902,23
323,UC8-Th83bH_thdKZDJCrn88g,tUg-WLRdRv0,Jinx Challenge with Chris Hemsworth,"Jimmy and Chris Hemsworth draw random categories, then try to shout out the same answer at the same time to jinx each other. Subscribe NOW to The Tonight ...","['Television_program', 'Entertainment', 'Humour']",https://i.ytimg.com/vi/tUg-WLRdRv0/hqdefault.jpg,"['The Tonight Show', 'Jimmy Fallon', 'Jinx Challenge', 'Chris Hemsworth', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'Fallon Stand-up', 'Fallon monologue', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'games with guests', 'jinx', 'martini', 'cocktails', 'drinks', 'gin', 'tonic', 'dog breeds', 'air', 'Moana', 'Mini', 'Elsa', 'Frozen', 'dangerous sports', 'rugby', 'football', 'despacito', 'Thor', 'Avengers', 'Marvel', '12 Strong']",1324,608,65763,3158355,23
324,UC8-Th83bH_thdKZDJCrn88g,tPtMP_NAMz0,Think Fast! with Dakota Johnson,Dakota Johnson and Jimmy take turns asking each other random questions and immediately answering them with the first thing that pops into their heads before ...,"['Humour', 'Entertainment', 'Television_program']",https://i.ytimg.com/vi/tPtMP_NAMz0/hqdefault.jpg,"['The Tonight Show', 'Jimmy Fallon', 'Think Fast!', 'Dakota Johnson', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'Fallon Stand-up', 'Fallon monologue', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'Fifty Shades Darker', 'Fifty Shades of Grey', 'Fifty Shades Freed', 'How To Be Single', 'Games with Guests', 'Richard', 'poop', 'birthday', 'socks', 'booties', 'flirt']",1501,1158,92022,4630800,23
325,UCiGm_E4ZwYSHV3bcW1pnSeQ,viimfQi_pUw,Billie Eilish - Ocean Eyes (Official Music Video),follow me @ https://www.facebook.com/billieeilish/ https://twitter.com/Billie_eilish https://www.instagram.com/billieeilish http://soundcloud.com/billieeilish iTunes: ...,"['Pop_music', 'Independent_music', 'Music']",https://i.ytimg.com/vi/viimfQi_pUw/hqdefault.jpg,,141363,63854,4173764,298601217,10
326,UCiGm_E4ZwYSHV3bcW1pnSeQ,Ah0Ys50CqO8,Billie Eilish - you should see me in a crown (Vertical Video),"Listen to “you should see me in a crown"" from the debut album ""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"", out now: http://smarturl.it/BILLIEALBUM ...","['Music', 'Pop_music', 'Independent_music']",https://i.ytimg.com/vi/Ah0Ys50CqO8/hqdefault.jpg,,155978,93082,3474634,208324604,10
327,UCiGm_E4ZwYSHV3bcW1pnSeQ,,Billie Eilish Official Music Videos,,"['Pop_music', 'Music', 'Independent_music']",https://i.ytimg.com/vi/Ah0Ys50CqO8/hqdefault.jpg,,155978,93082,3474634,208324604,10
328,UCiGm_E4ZwYSHV3bcW1pnSeQ,,"BILLIE EILISH - WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",,"['Music', 'Independent_music', 'Pop_music']",https://i.ytimg.com/vi/Ah0Ys50CqO8/hqdefault.jpg,,155978,93082,3474634,208324604,10
329,UCiGm_E4ZwYSHV3bcW1pnSeQ,U0jmgLaNL-Y,Billie Eilish - Watch (Acoustic) | Up Next,Listen to “dont smile at me” on Apple Music: http://smarturl.it/dontsmileatme/applemusic Follow Billie Eilish: Facebook: https://www.facebook.com/billieeilish ...,"['Independent_music', 'Pop_music', 'Music']",https://i.ytimg.com/vi/U0jmgLaNL-Y/hqdefault.jpg,"['Billie Eilish', 'dont smile at me', 'watch', 'watch your car burn with the fire that you started in me', 'watch your car burn', 'ocean eyes', 'my boy', 'COPYCAT', 'where are the avocados', 'avocados']",5041,1285,228646,9756645,10
330,UCiGm_E4ZwYSHV3bcW1pnSeQ,MgdG91aCsPU,Billie Eilish - everything i wanted (LIVE FROM MEXICO CITY),"Billie performs “everything i wanted” live from Corona Capital in Mexico City. Listen to “everything i wanted”, out now: http://smarturl.it/everythingiwanted Listen to ...","['Independent_music', 'Pop_music', 'Music']",https://i.ytimg.com/vi/MgdG91aCsPU/hqdefault.jpg,"['billie eilish', 'everything i wanted', 'everything i wanted live', 'corona capital', 'live in mexico']",17683,3885,520179,14536693,10
331,UCiGm_E4ZwYSHV3bcW1pnSeQ,ZlvfYmfefSI,Billie Eilish - NOT MY RESPONSIBILITY - a short film,a short film originally produced for and seen on tour made by billie eilish do you know me? really know me? you have opinions about my opinions about my ...,['Music'],https://i.ytimg.com/vi/ZlvfYmfefSI/hqdefault.jpg,"['billie eilish', 'not my responsibility', 'billie short film', 'billie eilish short film']",163985,68040,2587555,28846273,10
332,UCiGm_E4ZwYSHV3bcW1pnSeQ,Ms5yMta2p9A,A Snippet into Billie&#39;s Mind - xanny,"A Snippet into Billie's Mind is an audio visual journey into the thoughts of Billie Eilish, exploring the inspiration behind songs from WHEN WE ALL FALL ASLEEP, ...","['Independent_music', 'Music', 'Rock_music', 'Pop_music']",https://i.ytimg.com/vi/Ms5yMta2p9A/hqdefault.jpg,,8111,1871,288032,4420769,10
333,UCiGm_E4ZwYSHV3bcW1pnSeQ,Ie2Xv2dD1Bg,Billie Eilish - listen before i go (LIVE FROM THE STEVE JOBS THEATER),Billie performs “listen before i go” live from the Steve Jobs Theater. Watch the full performance only on Apple Music: https://apple.co/billie2019 Stream “listen ...,"['Independent_music', 'Music']",https://i.ytimg.com/vi/Ie2Xv2dD1Bg/hqdefault.jpg,"['Billie Eilish', 'artist of the year', 'GRAMMYs', 'GRAMMY', 'album of the year', 'WHEN WE ALL FALL ASLEEP WHERE DO WE GO', 'WHEN WE ALL FALL ASLEEP', 'WHERE DO WE GO', 'Billie', 'Eilish', 'Finneas', 'bad guy', 'apple music', 'apple', 'apple music awards', 'steve jobs theater', 'listen before i go', 'all the good girls go to hell', 'everything i wanted', 'best new artist']",11754,1260,265108,4695297,10
334,UCiGm_E4ZwYSHV3bcW1pnSeQ,Zm_s6_QTJG0,A Snippet into Billie&#39;s Mind - wish you were gay,"A Snippet into Billie's Mind is an audio visual journey into the thoughts of Billie Eilish, exploring the inspiration behind songs from WHEN WE ALL FALL ASLEEP, ...","['Music', 'Independent_music', 'Pop_music']",https://i.ytimg.com/vi/Zm_s6_QTJG0/hqdefault.jpg,,7834,1566,237340,3362350,10
335,UCiGm_E4ZwYSHV3bcW1pnSeQ,kvo_R9eKpVc,A Snippet into Billie’s Mind - bury a friend,"A Snippet into Billie's Mind is an audio visual journey into the thoughts of Billie Eilish, exploring the inspiration behind songs from WHEN WE ALL FALL ASLEEP, ...",['Music'],https://i.ytimg.com/vi/kvo_R9eKpVc/hqdefault.jpg,,13610,2329,387094,5350992,10
336,UCiGm_E4ZwYSHV3bcW1pnSeQ,FQ0iq10ULNA,Billie Eilish - Six Feet Under,follow me @ https://twitter.com/Billie_eilish https://www.facebook.com/billieeilish/ https://www.instagram.com/billieeilish iTunes - http://apple.co/296IV4M Spotify ...,"['Music', 'Independent_music', 'Pop_music']",https://i.ytimg.com/vi/FQ0iq10ULNA/hqdefault.jpg,"['music video', 'billie eilish', 'six feet under', 'ocean eyes', 'lorde', 'lana del rey', 'halsey', 'troye sivan', 'dark', 'gloom', 'pop', 'drake', 'lapsley', 'pretty little liars']",8494,3764,412877,27193818,10
337,UCiGm_E4ZwYSHV3bcW1pnSeQ,TZP885KZCtQ,Billie Eilish - come out and play (LIVE FROM THE STEVE JOBS THEATER),Billie performs “come out and play” live from the Steve Jobs Theater. Watch the full performance only on Apple Music: https://apple.co/billie2019 Listen to “come ...,"['Music', 'Independent_music']",https://i.ytimg.com/vi/TZP885KZCtQ/hqdefault.jpg,"['Billie Eilish', 'come out and play', 'christmas song', 'holiday song', 'apple share your gifts', 'artist of the year', 'GRAMMYs', 'GRAMMY', 'album of the year', 'WHEN WE ALL FALL ASLEEP WHERE DO WE GO', 'WHEN WE ALL FALL ASLEEP', 'WHERE DO WE GO', 'Billie', 'Eilish', 'Finneas', 'bad guy', 'apple music', 'apple']",5231,698,129904,1973722,10
338,UCiGm_E4ZwYSHV3bcW1pnSeQ,es0Y8ikir1k,Billie Eilish and Simone Midby do Aerial Silks at Foshay performance,Billie Eilish and Simone Midby do Aerial Silks at Foshay performance to Pink's song Why Did I Ever Like You.,"['Sport', 'Music']",https://i.ytimg.com/vi/es0Y8ikir1k/hqdefault.jpg,['iMovie'],30914,6544,677371,15494637,1
339,UCiGm_E4ZwYSHV3bcW1pnSeQ,SxoRryWApic,Billie Eilish - COPYCAT (Summer Festival Recap),"Listen to “COPYCAT"": http://smarturl.it/dontsmileatme Listen to “WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?”: http://smarturl.it/BILLIEALBUM Follow ...","['Independent_music', 'Music']",https://i.ytimg.com/vi/SxoRryWApic/hqdefault.jpg,,4442,464,127678,2165993,10
340,UCiGm_E4ZwYSHV3bcW1pnSeQ,wjj2upnfBI0,Billie Eilish - lovely (with Khalid) Audio,"Listen to “lovely” (with Khalid): http://smarturl.it/lovelysingle Listen to “WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?”: http://smarturl.it/BILLIEALBUM ...","['Pop_music', 'Music', 'Independent_music']",https://i.ytimg.com/vi/wjj2upnfBI0/hqdefault.jpg,"['Billie Eilish', 'Lovely', 'Khalid']",9528,3730,299861,18087415,10
341,UCiGm_E4ZwYSHV3bcW1pnSeQ,vuXDX8AQFZ8,Billie Eilish – Documentary | Up Next,Listen to “dont smile at me” on Apple Music: http://smarturl.it/dontsmileatme/applemusic Follow Billie Eilish: Facebook: https://www.facebook.com/billieeilish ...,['Music'],https://i.ytimg.com/vi/vuXDX8AQFZ8/hqdefault.jpg,"['billie eilish', 'up next', 'apple up next', 'ocean eyes', 'finneas', 'bellyache', 'billie eilish bellyache', 'billie eilish watch', 'watch your car burn with the fire that you started in me', 'COPYCAT', 'psych bitch']",13379,1716,426228,6920179,10
342,UCiGm_E4ZwYSHV3bcW1pnSeQ,YLnUNjAq7-w,Billie Eilish - when the party’s over (Live at Coachella 2019),"Watch Billie Eilish perform “when the party's over” from Coachella 2019. Listen to ""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"", out now: ...","['Independent_music', 'Music', 'Pop_music']",https://i.ytimg.com/vi/YLnUNjAq7-w/hqdefault.jpg,,23155,3989,284923,3990648,10
343,UCiGm_E4ZwYSHV3bcW1pnSeQ,KRntP-q_R9s,Billie Eilish - bad guy (Vertical Video),"Listen to ""bad guy"": http://smarturl.it/badguyBE Follow Billie Eilish: Facebook: https://www.facebook.com/billieeilish Instagram: ...","['Pop_music', 'Music', 'Independent_music']",https://i.ytimg.com/vi/KRntP-q_R9s/hqdefault.jpg,"['bad guy', 'billie eilish', 'billie', 'when we all fall asleep', 'billie album']",35519,20634,903295,20569980,10
344,UCiGm_E4ZwYSHV3bcW1pnSeQ,kOIVaJgv5zE,Billie Eilish - A Snippet into Billie&#39;s Mind (Artist Spotlight Stories),"A Snippet into Billie's Mind is an audiovisual journey into the thoughts of Billie Eilish, exploring the inspiration behind songs from WHEN WE ALL FALL ASLEEP, ...",['Music'],https://i.ytimg.com/vi/kOIVaJgv5zE/hqdefault.jpg,,16557,19687,310664,25114112,10
345,UCiGm_E4ZwYSHV3bcW1pnSeQ,d--DyK0wtYo,Billie Eilish - Ocean Eyes (Official Audio) - Lyrics In Description,Ocean Eyes- I've been watching you For some time Can't stop staring At those ocean eyes Burning cities and Napalm skies Fifteen flares inside your ocean ...,"['Music', 'Independent_music', 'Pop_music']",https://i.ytimg.com/vi/d--DyK0wtYo/hqdefault.jpg,"['Ocean Eyes (Musical Album)', 'Lyrics (Website Category)', 'Music (TV Genre)', 'Official', 'Ocean', 'Eyes', 'Music', 'Billie', 'Eilish', 'Lana', 'Del', 'Rey', 'The', 'Weeknd', 'Marina And The Diamonds', 'Aurora', 'Drake', 'Astronomyy', 'No', 'Fair', 'You']",2932,256,54278,1393292,10
346,UCiGm_E4ZwYSHV3bcW1pnSeQ,6EZWBhA-Zgo,Billie Eilish - WHERES MY MIND TOUR | by Gibson Hazard,"Listen to “dont smile at me”: http://smarturl.it/dontsmileatme Listen to “WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?”: http://smarturl.it/BILLIEALBUM ...",['Music'],https://i.ytimg.com/vi/6EZWBhA-Zgo/hqdefault.jpg,"['billie eilish', 'gibson hazard', 'dont smile at me', 'wheres my mind tour', 'billie eilish live', 'finneas', 'ocean eyes', 'bellyache', 'avocados girl', 'billie avocados', 'my boy', 'COPYCAT', 'bitches broken hearts', 'idontwannabeyouanymore', 'billie', 'eilish']",1850,428,87917,984967,10
347,UCiGm_E4ZwYSHV3bcW1pnSeQ,2pnXjQCegVc,Billie Eilish - bad guy (with Justin Bieber) [Audio],"Listen to ""bad guy (with Justin Bieber)"": http://smarturl.it/badguyJB Listen to ""WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"", out now: ...","['Pop_music', 'Music', 'Independent_music']",https://i.ytimg.com/vi/2pnXjQCegVc/hqdefault.jpg,"['billie', 'billie eilish', 'justin bieber', 'bad guy', 'bad guy remix', 'justin bieber remix', 'justin', 'justin bieber audio', 'bad guy audio']",141598,196486,1902565,42801823,10
348,UCiGm_E4ZwYSHV3bcW1pnSeQ,cvIiZc6uAXA,Our House Is On Fire,A note from Billie: right now there are millions of people all over the world begging our leaders to pay attention. our earth is warming up at an unprecedented rate ...,['Society'],https://i.ytimg.com/vi/cvIiZc6uAXA/hqdefault.jpg,,45346,29483,415186,5184410,10
349,UCiGm_E4ZwYSHV3bcW1pnSeQ,BUylm6dq8L0,Billie Eilish - Lollapalooza 2018,"Billie Eilish at Lollapalooza 2018. Listen to “WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?”: http://smarturl.it/BILLIEALBUM Follow Billie Eilish: Facebook: ...",['Music'],https://i.ytimg.com/vi/BUylm6dq8L0/hqdefault.jpg,,2464,257,60975,823180,10
350,UCpko_-a4wgz2u_DgDgd9fqA,QTrqGwj3XpA,The Try Guys Test The Legal Alcohol Limit,The Try Guys get drunk in order to test how long it would take to reach .08% BAC. See more of the Try Guys on Facebook: https://www.facebook.com/tryguys ...,"['Television_program', 'Entertainment']",https://i.ytimg.com/vi/QTrqGwj3XpA/hqdefault.jpg,"[""New Year's"", 'thomas', 'crime', 'tequila', 'sobriety test', 'sour', 'video', 'Try Guys', 'Cops', 'party', 'drugs', 'americano', 'experiment', 'PSSC', 'shots', 'president', 'Keith', 'drink', 'tipsy', 'illegal', 'bottle', 'vodka', 'apocalypse', 'blood alcohol content', 'breathalyzer', 'BAC', 'beer', 'eating', 'drinks', 'booze', 'dancing', 'alcohol', 'bar', 'Ned', 'Wasted', 'recipes', 'drinking', 'advertising', 'police', '.08', 'alcoholic', 'conversation', 'designated driver', 'bartending', 'holiday', 'traffic', 'barack', 'alabama', 'court', 'liquor', 'Zach', 'driving', 'drunk', 'rum', 'Eugene', 'DUI', 'wine', 'safety', 'amaretto', 'responsibly', 'test', 'cocktail']",11356,3673,240681,22873807,24
